Title,URL,IMDB_Rating,Number_of_votes,Runtime,Genre,MPAA/TV_Rating,Metascore (*),Source,Country,Language,Release_Date,Month,Year,Decade,Action,Adventure,Animation,Biography,Comedy,Crime,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,Romance,Sci_Fi,Sport,Thriller,War,Western
Toy Story 4,https://www.imdb.com/title/tt1979376/,7.8,185655,100.0,"['Animation', 'Adventure', 'Comedy']",G,8.4,IMDB,['USA'],['English'],2019-06-21,6.0,2019.0,2010.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Playmobil: The Movie,https://www.imdb.com/title/tt4199898/,4.8,2787,99.0,"['Animation', 'Adventure', 'Comedy']",PG,2.5,IMDB,"['France', 'UK', 'Germany', 'China', 'Canada']",['English'],2019-12-06,12.0,2019.0,2010.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
X-Men: Dark Phoenix,https://www.imdb.com/title/tt6565702/,5.8,143036,113.0,"['Action', 'Adventure', 'Sci_Fi']",PG-13,4.3,IMDB,"['USA', 'Canada']","['English', 'French']",2019-06-07,6.0,2019.0,2010.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Godzilla: King of the Monsters,https://www.imdb.com/title/tt3741700/,6.0,123064,132.0,"['Action', 'Adventure', 'Fantasy']",PG-13,4.8,IMDB,"['USA', 'Japan', 'China', 'Canada']","['English', 'Japanese', 'Chinese', 'Spanish']",2019-05-31,5.0,2019.0,2010.0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Rim of the World,https://www.imdb.com/title/tt8179388/,5.2,17119,98.0,"['Action', 'Adventure', 'Comedy']",TV-14,,IMDB,['USA'],"['English', 'Chinese']",2019-05-24,5.0,2019.0,2010.0,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
The Secret Life of Pets 2,https://www.imdb.com/title/tt5113040/,6.5,45267,86.0,"['Animation', 'Adventure', 'Comedy']",PG,5.5,IMDB,"['USA', 'France', 'Japan']",['English'],2019-06-07,6.0,2019.0,2010.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Children of the Sea,https://www.imdb.com/title/tt9850064/,6.5,1049,111.0,"['Animation', 'Adventure', 'Drama']",,,IMDB,['Japan'],['Japanese'],2019-07-30,7.0,2019.0,2010.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Promare,https://www.imdb.com/title/tt9116358/,7.2,1777,111.0,"['Animation', 'Action', 'Adventure']",PG-13,7.7,IMDB,['Japan'],['Japanese'],2019-05-24,5.0,2019.0,2010.0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Bacurau,https://www.imdb.com/title/tt2762506/,7.5,15161,131.0,"['Adventure', 'Horror', 'Mystery']",,8.2,IMDB,"['Brazil', 'France']","['Portuguese', 'English']",2020-03-19,3.0,2020.0,2020.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
Adventures of Aladdin,https://www.imdb.com/title/tt9783778/,1.8,1081,87.0,"['Adventure', 'Family', 'Fantasy']",,,IMDB,['USA'],['English'],2019-05-13,5.0,2019.0,2010.0,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
Aladdin,https://www.imdb.com/title/tt6139732/,7.0,211723,128.0,"['Adventure', 'Family', 'Fantasy']",PG,5.3,IMDB,['USA'],"['English', 'Arabic']",2019-05-24,5.0,2019.0,2010.0,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
See You Yesterday,https://www.imdb.com/title/tt8743064/,5.1,8336,84.0,"['Action', 'Adventure', 'Crime']",,7.4,IMDB,['USA'],['English'],2019-05-17,5.0,2019.0,2010.0,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
A Dog's Journey,https://www.imdb.com/title/tt8385474/,7.5,16282,109.0,"['Adventure', 'Comedy', 'Drama']",PG,4.3,IMDB,"['China', 'India', 'Hong Kong', 'USA']",['English'],2019-05-17,5.0,2019.0,2010.0,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
PokÃÂ©mon Detective Pikachu,https://www.imdb.com/title/tt5884052/,6.6,128395,104.0,"['Action', 'Adventure', 'Comedy']",PG,5.3,IMDB,"['USA', 'Japan', 'UK', 'Canada']","['English', 'Japanese']",2019-05-10,5.0,2019.0,2010.0,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
UglyDolls,https://www.imdb.com/title/tt1946502/,4.9,5129,87.0,"['Animation', 'Adventure', 'Comedy']",PG,3.9,IMDB,"['China', 'Canada', 'USA', 'Thailand']",['English'],2019-05-03,5.0,2019.0,2010.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Avengers: Endgame,https://www.imdb.com/title/tt4154796/,8.4,740652,181.0,"['Action', 'Adventure', 'Drama']",PG-13,7.8,IMDB,['USA'],"['English', 'Japanese', 'Xhosa', 'German']",2019-04-26,4.0,2019.0,2010.0,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Hellboy,https://www.imdb.com/title/tt2274648/,5.2,73353,120.0,"['Action', 'Adventure', 'Fantasy']",R,3.1,IMDB,"['USA', 'UK', 'Bulgaria', 'Canada', 'Portugal', 'France']","['English', 'Spanish', 'Russian', 'German']",2019-04-12,4.0,2019.0,2010.0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Missing Link,https://www.imdb.com/title/tt6348138/,6.7,19529,93.0,"['Animation', 'Adventure', 'Comedy']",PG,6.8,IMDB,"['Canada', 'USA']","['English', 'Spanish', 'Tibetan']",2019-04-12,4.0,2019.0,2010.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Terra Willy: PlanÃÂ¨te inconnue,https://www.imdb.com/title/tt8329148/,6.5,1055,89.0,"['Animation', 'Adventure', 'Comedy']",PG,,IMDB,['France'],['French'],2019-04-03,4.0,2019.0,2010.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Junglee,https://www.imdb.com/title/tt7463730/,5.4,1296,115.0,"['Action', 'Adventure']",Not Rated,,IMDB,['India'],['Hindi'],2019-03-29,3.0,2019.0,2010.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
