Title,Rating,Genre,Runtime,MPAA/TV_Rating,Release_Date,Month,Year,Decade,Primary_Genre,Source
Pirate Radio,61.0,"['Comedy', 'Drama', 'Music']",117.0,R,2009-11-13,11,2009,2000,Comedy,RT Critics
City Island,82.0,"['Comedy', 'Drama']",104.0,PG-13,2010-04-30,4,2010,2010,Comedy,RT Critics
12 Rounds,30.0,"['Action', 'Crime', 'Thriller']",108.0,PG-13,2009-03-27,3,2009,2000,Action,RT Critics
The Girl on the Train,76.0,['Drama'],97.0,Not Rated,2009-03-18,3,2009,2000,Drama,RT Critics
Broken Embraces,81.0,"['Drama', 'Romance', 'Thriller']",127.0,R,2010-01-15,1,2010,2010,Drama,RT Critics
Observe and Report,51.0,"['Comedy', 'Crime', 'Drama']",86.0,R,2009-04-10,4,2009,2000,Comedy,RT Critics
That Evening Sun,82.0,['Drama'],109.0,PG-13,2009-03-16,3,2009,2000,Drama,RT Critics
Women in Trouble,29.0,"['Comedy', 'Drama']",92.0,R,2011-07-28,7,2011,2010,Comedy,RT Critics
Drag Me to Hell,92.0,"['Horror', 'Thriller']",99.0,PG-13,2009-05-29,5,2009,2000,Horror,RT Critics
Breaking Upwards,60.0,['Romance'],88.0,,2009-03-14,3,2009,2000,Romance,RT Critics
"I Love You, Man",83.0,"['Comedy', 'Romance']",105.0,R,2009-03-20,3,2009,2000,Comedy,RT Critics
The Last House on the Left,42.0,"['Horror', 'Thriller']",110.0,R,2009-03-13,3,2009,2000,Horror,RT Critics
Fast & Furious,29.0,"['Action', 'Thriller']",107.0,PG-13,2009-04-03,4,2009,2000,Action,RT Critics
Race to Witch Mountain,43.0,"['Action', 'Adventure', 'Family']",98.0,PG,2009-03-13,3,2009,2000,Action,RT Critics
17 Again,56.0,"['Comedy', 'Drama', 'Fantasy']",102.0,PG-13,2009-04-17,4,2009,2000,Comedy,RT Critics
Monsters vs. Aliens,73.0,"['Animation', 'Action', 'Adventure']",94.0,PG,2009-03-27,3,2009,2000,Animation,RT Critics
Knowing,33.0,"['Action', 'Drama', 'Mystery']",121.0,PG-13,2009-03-20,3,2009,2000,Action,RT Critics
The Girl with the Dragon Tattoo,86.0,"['Crime', 'Drama', 'Mystery']",152.0,R,2010-04-30,4,2010,2010,Crime,RT Critics
Play the Game,28.0,"['Comedy', 'Romance']",105.0,PG-13,2009-08-28,8,2009,2000,Comedy,RT Critics
Echelon Conspiracy,8.0,"['Action', 'Crime', 'Mystery']",105.0,PG-13,2009-02-27,2,2009,2000,Action,RT Critics
Crossing Over,16.0,"['Crime', 'Drama']",113.0,R,2009-02-26,2,2009,2000,Crime,RT Critics
Watchmen,65.0,"['Action', 'Drama', 'Mystery']",162.0,R,2009-03-06,3,2009,2000,Action,RT Critics
Samson and Delilah,94.0,"['Drama', 'Romance']",101.0,Not Rated,2009-05-07,5,2009,2000,Drama,RT Critics
District 13: Ultimatum,74.0,"['Action', 'Crime', 'Thriller']",101.0,R,2009-02-18,2,2009,2000,Action,RT Critics
Madea Goes to Jail,27.0,"['Comedy', 'Crime', 'Drama']",103.0,PG-13,2009-02-20,2,2009,2000,Comedy,RT Critics
Street Fighter: The Legend of Chun-Li,5.0,"['Action', 'Crime', 'Thriller']",96.0,PG-13,2009-02-27,2,2009,2000,Action,RT Critics
Flickan,92.0,"['Drama', 'Family']",100.0,,2010-09-17,9,2010,2010,Drama,RT Critics
London River,91.0,"['Drama', 'Mystery']",84.0,Not Rated,2009-09-23,9,2009,2000,Drama,RT Critics
Alle Anderen,88.0,"['Drama', 'Romance']",119.0,Not Rated,2009-06-18,6,2009,2000,Drama,RT Critics
Gigante,94.0,['Drama'],84.0,Not Rated,2009-12-04,12,2009,2000,Drama,RT Critics
John Rabe,74.0,"['Biography', 'Drama', 'History']",134.0,,2009-04-02,4,2009,2000,Biography,RT Critics
The Exploding Girl,76.0,['Drama'],79.0,Not Rated,2010-05-06,5,2010,2010,Drama,RT Critics
Ricky,63.0,"['Comedy', 'Drama', 'Fantasy']",89.0,Not Rated,2009-12-16,12,2009,2000,Comedy,RT Critics
Fanboys,32.0,"['Adventure', 'Comedy', 'Drama']",90.0,PG-13,2009-02-13,2,2009,2000,Adventure,RT Critics
Confessions of a Shopaholic,25.0,"['Comedy', 'Romance']",104.0,PG,2009-02-13,2,2009,2000,Comedy,RT Critics
Coraline,90.0,"['Animation', 'Drama', 'Family']",100.0,PG,2009-02-06,2,2009,2000,Animation,RT Critics
Darbareye Elly,99.0,"['Drama', 'Mystery', 'Thriller']",119.0,,2009-06-06,6,2009,2000,Drama,RT Critics
Paper Heart,60.0,"['Comedy', 'Drama', 'Romance']",88.0,PG-13,2009-08-28,8,2009,2000,Comedy,RT Critics
Alien Trespass,36.0,"['Comedy', 'Horror', 'Sci_Fi']",90.0,PG,2009-01-05,1,2009,2000,Comedy,RT Critics
Luck by Chance,80.0,['Drama'],156.0,Not Rated,2009-01-30,1,2009,2000,Drama,RT Critics
The Secret of Kells,91.0,"['Animation', 'Adventure', 'Family']",75.0,Not Rated,2016-06-22,6,2016,2010,Animation,RT Critics
New in Town,28.0,"['Comedy', 'Romance']",97.0,PG,2009-01-30,1,2009,2000,Comedy,RT Critics
He's Just Not That Into You,41.0,"['Comedy', 'Drama', 'Romance']",129.0,PG-13,2009-02-06,2,2009,2000,Comedy,RT Critics
Moon,90.0,"['Drama', 'Mystery', 'Sci_Fi']",97.0,R,2009-07-10,7,2009,2000,Drama,RT Critics
In the Loop,94.0,['Comedy'],106.0,Not Rated,2009-09-04,9,2009,2000,Comedy,RT Critics
Underworld: Rise of the Lycans,30.0,"['Action', 'Fantasy', 'Thriller']",92.0,R,2009-01-23,1,2009,2000,Action,RT Critics
Motherhood,20.0,"['Comedy', 'Drama']",90.0,PG-13,2009-08-28,8,2009,2000,Comedy,RT Critics
Peter and Vandy,65.0,"['Drama', 'Romance']",95.0,Not Rated,2009-01-19,1,2009,2000,Drama,RT Critics
Adventureland,88.0,"['Comedy', 'Drama', 'Romance']",107.0,R,2009-04-03,4,2009,2000,Comedy,RT Critics
The Messenger,90.0,"['Drama', 'Romance', 'War']",113.0,R,2009-12-04,12,2009,2000,Drama,RT Critics
Brief Interviews with Hideous Men,40.0,"['Comedy', 'Drama']",80.0,Not Rated,2009-01-19,1,2009,2000,Comedy,RT Critics
Black Dynamite,83.0,"['Action', 'Comedy']",84.0,R,2010-01-13,1,2010,2010,Action,RT Critics
Finding Bliss,30.0,"['Comedy', 'Romance']",96.0,R,2011-12-15,12,2011,2010,Comedy,RT Critics
An Education,94.0,['Drama'],100.0,PG-13,2010-02-05,2,2010,2010,Drama,RT Critics
Sin Nombre,20.0,"['Adventure', 'Crime', 'Drama']",96.0,R,2009-04-17,4,2009,2000,Adventure,RT Critics
I Love You Phillip Morris,71.0,"['Biography', 'Comedy', 'Crime']",98.0,R,2011-01-07,1,2011,2010,Biography,RT Critics
Spread,21.0,"['Comedy', 'Drama', 'Romance']",97.0,R,2009-07-08,7,2009,2000,Comedy,RT Critics
The Vicious Kind,70.0,"['Comedy', 'Drama']",92.0,R,2009-01-17,1,2009,2000,Comedy,RT Critics
Cold Souls,75.0,"['Comedy', 'Drama']",101.0,PG-13,2010-05-05,5,2010,2010,Comedy,RT Critics
500 Days of Summer,85.0,"['Comedy', 'Drama', 'Romance']",95.0,PG-13,2009-08-07,8,2009,2000,Comedy,RT Critics
Humpday,79.0,"['Comedy', 'Drama', 'Romance']",94.0,R,2009-09-16,9,2009,2000,Comedy,RT Critics
Brooklyn's Finest,44.0,"['Crime', 'Drama', 'Thriller']",132.0,R,2010-03-05,3,2010,2010,Crime,RT Critics
Precious,91.0,['Drama'],110.0,R,2009-11-20,11,2009,2000,Drama,RT Critics
Chandni Chowk to China,42.0,"['Action', 'Comedy']",154.0,PG-13,2009-01-16,1,2009,2000,Action,RT Critics
Hotel for Dogs,46.0,"['Comedy', 'Family']",100.0,PG,2009-01-16,1,2009,2000,Comedy,RT Critics
Dead Snow,69.0,"['Comedy', 'Horror']",91.0,Not Rated,2009-01-09,1,2009,2000,Comedy,RT Critics
Not Easily Broken,31.0,"['Drama', 'Romance']",99.0,PG-13,2009-01-09,1,2009,2000,Drama,RT Critics
My Bloody Valentine,57.0,"['Horror', 'Mystery', 'Thriller']",101.0,R,2009-01-16,1,2009,2000,Horror,RT Critics
Paul Blart: Mall Cop,33.0,"['Action', 'Comedy', 'Crime']",91.0,PG,2009-01-16,1,2009,2000,Action,RT Critics
Bride Wars,11.0,"['Comedy', 'Romance']",89.0,PG,2009-01-09,1,2009,2000,Comedy,RT Critics
Fading of the Cries,0.0,"['Action', 'Fantasy', 'Horror']",94.0,R,2008-08-05,8,2008,2000,Action,RT Critics
Valkyrie,62.0,"['Drama', 'History', 'Thriller']",121.0,PG-13,2008-12-25,12,2008,2000,Drama,RT Critics
The Spirit,14.0,"['Action', 'Crime', 'Fantasy']",103.0,PG-13,2008-12-25,12,2008,2000,Action,RT Critics
Marley & Me,62.0,"['Comedy', 'Drama', 'Family']",115.0,PG,2008-12-25,12,2008,2000,Comedy,RT Critics
Bedtime Stories,26.0,"['Comedy', 'Family', 'Fantasy']",99.0,PG,2008-12-25,12,2008,2000,Comedy,RT Critics
Hipsters,80.0,"['Drama', 'Musical', 'Romance']",130.0,Not Rated,2011-10-05,10,2011,2010,Drama,RT Critics
Seven Pounds,26.0,['Drama'],123.0,PG-13,2008-12-19,12,2008,2000,Drama,RT Critics
Rudo y Cursi,73.0,"['Comedy', 'Drama', 'Sport']",103.0,R,2009-05-15,5,2009,2000,Comedy,RT Critics
Revolutionary Road,67.0,"['Drama', 'Romance']",119.0,R,2009-01-23,1,2009,2000,Drama,RT Critics
Ip Man,85.0,"['Action', 'Biography', 'Drama']",106.0,R,2008-12-12,12,2008,2000,Action,RT Critics
Inkheart,38.0,"['Adventure', 'Family', 'Fantasy']",106.0,PG,2009-01-23,1,2009,2000,Adventure,RT Critics
Gran Torino,81.0,['Drama'],116.0,R,2009-01-09,1,2009,2000,Drama,RT Critics
Yes Man,46.0,"['Comedy', 'Romance']",104.0,PG-13,2008-12-19,12,2008,2000,Comedy,RT Critics
Punisher: War Zone,29.0,"['Action', 'Crime', 'Drama']",103.0,R,2008-12-05,12,2008,2000,Action,RT Critics
Give Me Your Hand,36.0,"['Drama', 'Romance']",80.0,Not Rated,2009-02-18,2,2009,2000,Drama,RT Critics
Transporter 3,39.0,"['Action', 'Thriller']",104.0,PG-13,2008-11-26,11,2008,2000,Action,RT Critics
Cadillac Records,67.0,"['Biography', 'Drama', 'Music']",109.0,R,2008-12-05,12,2008,2000,Biography,RT Critics
Four Christmases,24.0,"['Comedy', 'Drama', 'Romance']",88.0,PG-13,2008-11-26,11,2008,2000,Comedy,RT Critics
Australia,55.0,"['Adventure', 'Comedy', 'Drama']",165.0,PG-13,2008-11-26,11,2008,2000,Adventure,RT Critics
Twilight,49.0,"['Drama', 'Fantasy', 'Romance']",122.0,PG-13,2008-11-21,11,2008,2000,Drama,RT Critics
Winter in Wartime,75.0,"['Drama', 'History', 'War']",103.0,R,2008-11-27,11,2008,2000,Drama,RT Critics
Bolt,89.0,"['Animation', 'Adventure', 'Comedy']",96.0,PG,2008-11-21,11,2008,2000,Animation,RT Critics
The Heir Apparent: Largo Winch,53.0,"['Action', 'Adventure', 'Thriller']",108.0,Not Rated,2008-12-17,12,2008,2000,Action,RT Critics
Nothing Like the Holidays,53.0,"['Comedy', 'Drama', 'Romance']",98.0,PG-13,2008-12-12,12,2008,2000,Comedy,RT Critics
Last Chance Harvey,71.0,"['Drama', 'Romance']",93.0,PG-13,2009-01-16,1,2009,2000,Drama,RT Critics
House,20.0,['Horror'],88.0,R,2008-11-07,11,2008,2000,Horror,RT Critics
Bronson,76.0,"['Action', 'Biography', 'Crime']",92.0,R,2009-03-13,3,2009,2000,Action,RT Critics
Doubt,80.0,"['Drama', 'Mystery']",104.0,PG-13,2008-12-25,12,2008,2000,Drama,RT Critics
Madagascar: Escape 2 Africa,64.0,"['Animation', 'Adventure', 'Comedy']",89.0,PG,2008-11-07,11,2008,2000,Animation,RT Critics
La siciliana ribelle,55.0,"['Crime', 'Drama']",115.0,Not Rated,2010-08-04,8,2010,2010,Crime,RT Critics
Quantum of Solace,65.0,"['Action', 'Adventure', 'Thriller']",106.0,PG-13,2008-11-14,11,2008,2000,Action,RT Critics
Milk,93.0,"['Biography', 'Drama']",128.0,R,2009-01-30,1,2009,2000,Biography,RT Critics
Saw V,13.0,"['Action', 'Adventure', 'Crime']",92.0,R,2008-10-24,10,2008,2000,Action,RT Critics
Role Models,77.0,['Comedy'],99.0,R,2008-11-07,11,2008,2000,Comedy,RT Critics
Sex Drive,45.0,"['Comedy', 'Romance']",109.0,R,2008-10-17,10,2008,2000,Comedy,RT Critics
Bride Flight,67.0,['Drama'],130.0,R,2011-06-10,6,2011,2010,Drama,RT Critics
Max Payne,16.0,"['Action', 'Crime', 'Drama']",100.0,PG-13,2008-10-17,10,2008,2000,Action,RT Critics
Little Ashes,24.0,"['Biography', 'Drama', 'Romance']",112.0,R,2009-05-08,5,2009,2000,Biography,RT Critics
Body of Lies,55.0,"['Action', 'Drama', 'Thriller']",128.0,R,2008-10-10,10,2008,2000,Action,RT Critics
An American Carol,13.0,"['Comedy', 'Fantasy']",83.0,PG-13,2008-10-03,10,2008,2000,Comedy,RT Critics
How to Lose Friends & Alienate People,37.0,"['Biography', 'Comedy', 'Drama']",110.0,R,2008-10-03,10,2008,2000,Biography,RT Critics
Nights in Rodanthe,30.0,"['Drama', 'Romance']",97.0,PG-13,2008-09-26,9,2008,2000,Drama,RT Critics
Forever Strong,29.0,"['Drama', 'Sport']",112.0,PG-13,2008-09-26,9,2008,2000,Drama,RT Critics
City of Ember,53.0,"['Adventure', 'Family', 'Fantasy']",90.0,PG,2008-10-10,10,2008,2000,Adventure,RT Critics
While She Was Out,31.0,"['Crime', 'Drama', 'Horror']",86.0,R,2009-03-26,3,2009,2000,Crime,RT Critics
Eagle Eye,26.0,"['Action', 'Mystery', 'Thriller']",118.0,PG-13,2008-09-26,9,2008,2000,Action,RT Critics
The Family That Preys,52.0,['Drama'],111.0,PG-13,2008-09-12,9,2008,2000,Drama,RT Critics
What Doesn't Kill You,65.0,"['Crime', 'Drama']",100.0,R,2009-09-10,9,2009,2000,Crime,RT Critics
Fifty Dead Men Walking,83.0,"['Crime', 'Drama', 'Thriller']",117.0,R,2009-08-21,8,2009,2000,Crime,RT Critics
Righteous Kill,18.0,"['Crime', 'Drama', 'Mystery']",101.0,R,2008-09-12,9,2008,2000,Crime,RT Critics
Uncertainty,50.0,"['Drama', 'Romance', 'Thriller']",101.0,Not Rated,2012-08-04,8,2012,2010,Drama,RT Critics
Pride and Glory,35.0,"['Crime', 'Drama', 'Thriller']",130.0,R,2008-10-24,10,2008,2000,Crime,RT Critics
Gigantic,82.0,"['Comedy', 'Drama', 'Romance']",98.0,R,2009-06-19,6,2009,2000,Comedy,RT Critics
Good,32.0,"['Drama', 'Romance', 'War']",92.0,R,2008-12-11,12,2008,2000,Drama,RT Critics
Lymelife,63.0,"['Comedy', 'Drama', 'Romance']",95.0,R,2009-11-12,11,2009,2000,Comedy,RT Critics
Jerichow,89.0,['Drama'],93.0,Not Rated,2009-01-08,1,2009,2000,Drama,RT Critics
Management,47.0,"['Comedy', 'Drama', 'Romance']",94.0,R,2009-05-15,5,2009,2000,Comedy,RT Critics
Flash of Genius,60.0,"['Biography', 'Drama']",119.0,PG-13,2008-10-03,10,2008,2000,Biography,RT Critics
Miracle at St. Anna,33.0,"['Action', 'Drama', 'War']",160.0,R,2008-09-26,9,2008,2000,Action,RT Critics
Skin,76.0,"['Biography', 'Drama']",107.0,PG-13,2009-07-24,7,2009,2000,Biography,RT Critics
Pontypool,84.0,"['Fantasy', 'Horror', 'Thriller']",93.0,Not Rated,2009-09-18,9,2009,2000,Fantasy,RT Critics
"Patrik, Age 1.5",72.0,"['Comedy', 'Drama', 'Romance']",103.0,Not Rated,2008-09-12,9,2008,2000,Comedy,RT Critics
Nick and Norah's Infinite Playlist,74.0,"['Comedy', 'Drama', 'Music']",90.0,PG-13,2008-10-03,10,2008,2000,Comedy,RT Critics
Deadgirl,29.0,['Horror'],101.0,R,2013-04-20,4,2013,2010,Horror,RT Critics
"New York, I Love You",37.0,"['Comedy', 'Drama', 'Romance']",103.0,R,2009-10-16,10,2009,2000,Comedy,RT Critics
Disgrace,83.0,['Drama'],119.0,R,2009-06-18,6,2009,2000,Drama,RT Critics
Me and Orson Welles,85.0,"['Comedy', 'Drama']",114.0,PG-13,2009-12-18,12,2009,2000,Comedy,RT Critics
"Lovely, Still",73.0,"['Drama', 'Romance']",92.0,PG,2010-03-27,3,2010,2010,Drama,RT Critics
Treeless Mountain,86.0,['Drama'],89.0,Not Rated,2009-08-27,8,2009,2000,Drama,RT Critics
The Wrestler,98.0,"['Drama', 'Sport']",109.0,R,2009-01-30,1,2009,2000,Drama,RT Critics
Ghost Town,100.0,"['Comedy', 'Drama', 'Fantasy']",102.0,PG-13,2008-09-19,9,2008,2000,Comedy,RT Critics
"Surfer, Dude",0.0,['Comedy'],85.0,R,2008-09-05,9,2008,2000,Comedy,RT Critics
Everlasting Moments,90.0,"['Drama', 'History']",131.0,Not Rated,2008-09-24,9,2008,2000,Drama,RT Critics
RocknRolla,60.0,"['Action', 'Crime', 'Thriller']",114.0,R,2008-10-31,10,2008,2000,Action,RT Critics
The Hurt Locker,97.0,"['Drama', 'Thriller', 'War']",131.0,R,2009-07-31,7,2009,2000,Drama,RT Critics
Rachel Getting Married,84.0,"['Drama', 'Romance']",113.0,R,2008-10-31,10,2008,2000,Drama,RT Critics
Mid-August Lunch,88.0,"['Comedy', 'Drama']",75.0,Not Rated,2008-09-05,9,2008,2000,Comedy,RT Critics
35 Shots of Rum,97.0,['Drama'],100.0,Not Rated,2009-02-18,2,2009,2000,Drama,RT Critics
Goodbye Solo,94.0,['Drama'],91.0,R,2009-08-26,8,2009,2000,Drama,RT Critics
Slumdog Millionaire,91.0,"['Drama', 'Romance']",120.0,R,2008-12-25,12,2008,2000,Drama,RT Critics
Adam Resurrected,35.0,"['Drama', 'War']",106.0,R,2008-12-12,12,2008,2000,Drama,RT Critics
Disaster Movie,1.0,['Comedy'],87.0,PG-13,2008-08-29,8,2008,2000,Comedy,RT Critics
American Violet,75.0,['Drama'],103.0,PG-13,2009-04-17,4,2009,2000,Drama,RT Critics
Burn After Reading,78.0,"['Comedy', 'Crime', 'Drama']",96.0,R,2008-09-12,9,2008,2000,Comedy,RT Critics
Bangkok Dangerous,8.0,"['Action', 'Crime', 'Thriller']",99.0,R,2008-09-05,9,2008,2000,Action,RT Critics
Traitor,65.0,"['Action', 'Crime', 'Drama']",114.0,PG-13,2008-08-27,8,2008,2000,Action,RT Critics
Death Race,42.0,"['Action', 'Sci_Fi', 'Thriller']",105.0,R,2008-08-22,8,2008,2000,Action,RT Critics
Babylon A.D.,6.0,"['Action', 'Adventure', 'Sci_Fi']",90.0,PG-13,2008-08-29,8,2008,2000,Action,RT Critics
Eden Lake,79.0,"['Horror', 'Thriller']",91.0,R,2008-09-12,9,2008,2000,Horror,RT Critics
Tropic Thunder,82.0,"['Action', 'Comedy', 'War']",107.0,R,2008-08-13,8,2008,2000,Action,RT Critics
Star Wars: The Clone Wars,18.0,"['Animation', 'Action', 'Adventure']",98.0,PG,2008-08-15,8,2008,2000,Animation,RT Critics
North Face,84.0,"['Adventure', 'Biography', 'Drama']",126.0,Not Rated,2008-10-23,10,2008,2000,Adventure,RT Critics
Pineapple Express,68.0,"['Action', 'Comedy', 'Crime']",111.0,R,2008-08-06,8,2008,2000,Action,RT Critics
Brideshead Revisited,62.0,"['Drama', 'Romance']",133.0,PG-13,2008-08-15,8,2008,2000,Drama,RT Critics
Ponyo,92.0,"['Animation', 'Adventure', 'Comedy']",101.0,G,2009-08-14,8,2009,2000,Animation,RT Critics
The Dark Knight,94.0,"['Action', 'Crime', 'Drama']",152.0,PG-13,2008-07-18,7,2008,2000,Action,RT Critics
Outlander,37.0,"['Action', 'Adventure', 'Sci_Fi']",115.0,R,2008-07-11,7,2008,2000,Action,RT Critics
Journey to the Center of the Earth,86.0,"['Action', 'Adventure', 'Family']",93.0,PG,2008-07-11,7,2008,2000,Action,RT Critics
Meet Dave,20.0,"['Adventure', 'Comedy', 'Family']",90.0,PG,2008-07-11,7,2008,2000,Adventure,RT Critics
Frygtelig lykkelig,88.0,"['Crime', 'Drama', 'Thriller']",99.0,Not Rated,2008-10-24,10,2008,2000,Crime,RT Critics
Red Cliff,91.0,"['Action', 'Adventure', 'Drama']",148.0,R,2009-12-04,12,2009,2000,Action,RT Critics
Kit Kittredge: An American Girl,80.0,"['Comedy', 'Drama', 'Family']",101.0,G,2008-07-02,7,2008,2000,Comedy,RT Critics
Get Smart,50.0,"['Action', 'Adventure', 'Comedy']",110.0,PG-13,2008-06-20,6,2008,2000,Action,RT Critics
Hancock,41.0,"['Action', 'Fantasy']",92.0,PG-13,2008-07-02,7,2008,2000,Action,RT Critics
The Square,86.0,"['Crime', 'Drama', 'Thriller']",105.0,R,2008-07-31,7,2008,2000,Crime,RT Critics
Jolene,48.0,['Drama'],121.0,R,2008-06-13,6,2008,2000,Drama,RT Critics
You Don't Mess with the Zohan,37.0,['Comedy'],113.0,PG-13,2008-06-06,6,2008,2000,Comedy,RT Critics
The Incredible Hulk,67.0,"['Action', 'Adventure', 'Sci_Fi']",112.0,PG-13,2008-06-13,6,2008,2000,Action,RT Critics
JCVD,84.0,"['Comedy', 'Crime', 'Drama']",97.0,R,2019-08-02,8,2019,2010,Comedy,RT Critics
Garden Party,15.0,['Drama'],88.0,Not Rated,2008-05-30,5,2008,2000,Drama,RT Critics
The Strangers,48.0,"['Horror', 'Thriller']",86.0,R,2008-05-30,5,2008,2000,Horror,RT Critics
The Class,95.0,['Drama'],128.0,PG-13,2009-03-13,3,2009,2000,Drama,RT Critics
Il divo,92.0,"['Biography', 'Drama']",110.0,Not Rated,2008-05-28,5,2008,2000,Biography,RT Critics
Tulpan,96.0,"['Comedy', 'Drama']",100.0,Not Rated,2009-04-09,4,2009,2000,Comedy,RT Critics
"Synecdoche, New York",68.0,"['Comedy', 'Drama']",124.0,R,2009-02-05,2,2009,2000,Comedy,RT Critics
Wendy and Lucy,85.0,['Drama'],80.0,R,2009-03-06,3,2009,2000,Drama,RT Critics
Adoration,63.0,"['Drama', 'Romance']",100.0,R,2009-04-24,4,2009,2000,Drama,RT Critics
Che: Part Two,79.0,"['Biography', 'Drama', 'History']",135.0,Not Rated,2009-01-24,1,2009,2000,Biography,RT Critics
Our Beloved Month of August,85.0,"['Music', 'Romance']",147.0,Not Rated,2010-09-03,9,2010,2010,Music,RT Critics
Surveillance,55.0,"['Crime', 'Drama', 'Mystery']",97.0,R,2008-07-31,7,2008,2000,Crime,RT Critics
Johnny Mad Dog,80.0,"['Drama', 'War']",98.0,,2008-11-26,11,2008,2000,Drama,RT Critics
Swing Vote,38.0,"['Comedy', 'Drama']",120.0,PG-13,2008-08-01,8,2008,2000,Comedy,RT Critics
Changeling,83.0,"['Biography', 'Crime', 'Drama']",141.0,R,2008-10-31,10,2008,2000,Biography,RT Critics
Lorna's Silence,85.0,['Drama'],105.0,R,2008-08-27,8,2008,2000,Drama,RT Critics
Two Lovers,82.0,"['Drama', 'Romance']",110.0,R,2009-03-20,3,2009,2000,Drama,RT Critics
Serbis,83.0,"['Drama', 'Romance']",87.0,R,2008-06-25,6,2008,2000,Drama,RT Critics
Afterschool,80.0,"['Drama', 'Mystery']",120.0,Not Rated,2008-10-01,10,2008,2000,Drama,RT Critics
Indiana Jones and the Kingdom of the Crystal Skull,78.0,"['Action', 'Adventure']",122.0,PG-13,2008-05-22,5,2008,2000,Action,RT Critics
Tony Manero,84.0,"['Drama', 'Music']",97.0,,2008-08-28,8,2008,2000,Drama,RT Critics
Tokyo Sonata,94.0,['Drama'],120.0,PG-13,2008-09-27,9,2008,2000,Drama,RT Critics
Vicky Cristina Barcelona,81.0,"['Comedy', 'Drama', 'Romance']",96.0,PG-13,2008-08-15,8,2008,2000,Comedy,RT Critics
Three Monkeys,77.0,['Drama'],109.0,Not Rated,2008-09-12,9,2008,2000,Drama,RT Critics
Gomorrah,92.0,"['Crime', 'Drama']",137.0,Not Rated,2009-04-10,4,2009,2000,Crime,RT Critics
The Midnight Meat Train,72.0,"['Horror', 'Mystery', 'Thriller']",100.0,R,2008-10-31,10,2008,2000,Horror,RT Critics
Leonera,90.0,"['Crime', 'Drama']",113.0,Not Rated,2008-05-29,5,2008,2000,Crime,RT Critics
Kung Fu Panda,87.0,"['Animation', 'Action', 'Adventure']",92.0,PG,2008-06-06,6,2008,2000,Animation,RT Critics
Sex and the City,49.0,"['Comedy', 'Drama', 'Romance']",145.0,R,2008-05-30,5,2008,2000,Comedy,RT Critics
Finding Amanda,40.0,"['Comedy', 'Drama']",96.0,R,2011-03-14,3,2011,2010,Comedy,RT Critics
Smother,38.0,"['Comedy', 'Drama']",92.0,PG-13,2008-04-30,4,2008,2000,Comedy,RT Critics
"War, Inc.",28.0,"['Action', 'Comedy', 'Thriller']",107.0,R,2008-06-13,6,2008,2000,Action,RT Critics
Speed Racer,40.0,"['Action', 'Adventure', 'Comedy']",135.0,PG,2008-05-09,5,2008,2000,Action,RT Critics
Bart Got a Room,70.0,['Comedy'],80.0,PG-13,2008-04-25,4,2008,2000,Comedy,RT Critics
Trucker,59.0,['Drama'],90.0,R,2008-04-24,4,2008,2000,Drama,RT Critics
Baby Mama,63.0,"['Comedy', 'Romance']",99.0,PG-13,2008-04-25,4,2008,2000,Comedy,RT Critics
Made of Honor,15.0,"['Comedy', 'Romance']",101.0,PG-13,2008-05-02,5,2008,2000,Comedy,RT Critics
Delgo,12.0,"['Animation', 'Adventure', 'Comedy']",94.0,PG,2008-12-12,12,2008,2000,Animation,RT Critics
Iron Man,94.0,"['Action', 'Adventure', 'Sci_Fi']",126.0,PG-13,2008-05-02,5,2008,2000,Action,RT Critics
Chaos Theory,31.0,"['Comedy', 'Drama', 'Romance']",87.0,PG-13,2008-10-16,10,2008,2000,Comedy,RT Critics
Prom Night,7.0,"['Horror', 'Mystery']",88.0,PG-13,2008-04-11,4,2008,2000,Horror,RT Critics
Redbelt,68.0,"['Drama', 'Sport']",99.0,R,2008-05-09,5,2008,2000,Drama,RT Critics
Street Kings,36.0,"['Action', 'Crime', 'Drama']",109.0,R,2008-04-11,4,2008,2000,Action,RT Critics
The Ruins,48.0,"['Fantasy', 'Horror', 'Thriller']",90.0,R,2008-04-04,4,2008,2000,Fantasy,RT Critics
Nim's Island,51.0,"['Adventure', 'Family', 'Fantasy']",96.0,PG,2008-04-04,4,2008,2000,Adventure,RT Critics
Leatherheads,51.0,"['Comedy', 'Drama', 'Romance']",114.0,PG-13,2008-04-04,4,2008,2000,Comedy,RT Critics
Shutter,59.0,"['Horror', 'Mystery', 'Thriller']",85.0,PG-13,2008-03-21,3,2008,2000,Horror,RT Critics
Doomsday,51.0,"['Action', 'Sci_Fi', 'Thriller']",105.0,R,2008-03-14,3,2008,2000,Action,RT Critics
Stop-Loss,65.0,"['Drama', 'War']",112.0,R,2008-03-28,3,2008,2000,Drama,RT Critics
Forgetting Sarah Marshall,83.0,"['Comedy', 'Drama', 'Romance']",111.0,R,2008-04-18,4,2008,2000,Comedy,RT Critics
Medicine for Melancholy,84.0,"['Drama', 'Romance']",88.0,Not Rated,2008-03-07,3,2008,2000,Drama,RT Critics
Miss Pettigrew Lives for a Day,78.0,"['Comedy', 'Romance']",92.0,PG-13,2008-03-07,3,2008,2000,Comedy,RT Critics
