Title,Rating,Genre,Runtime,MPAA/TV_Rating,Release_Date,Month,Year,Decade,Primary_Genre,Country,Source
Premature,39.0,"['Comedy', 'Fantasy']",93.0,R,2014-07-02,7,2014,2010,Comedy,USA,RT Audience
Elsa & Fred,50.0,"['Comedy', 'Drama', 'Romance']",93.0,PG-13,2014-11-07,11,2014,2010,Comedy,USA,RT Audience
13 Sins,45.0,"['Horror', 'Thriller']",93.0,R,2014-04-11,4,2014,2010,Horror,USA,RT Audience
Closer to the Moon,55.0,"['Comedy', 'Crime', 'Drama']",112.0,Not Rated,2015-04-17,4,2015,2010,Comedy,Romania,RT Audience
Exists,29.0,"['Action', 'Adventure', 'Horror']",81.0,R,2014-10-03,10,2014,2010,Action,USA,RT Audience
Sold,74.0,['Drama'],94.0,PG-13,2014-03-07,3,2014,2010,Drama,USA,RT Audience
300: Rise of an Empire,51.0,"['Action', 'Drama']",102.0,R,2014-03-07,3,2014,2010,Action,USA,RT Audience
The Scribbler,37.0,"['Mystery', 'Sci_Fi', 'Thriller']",88.0,R,2014-11-06,11,2014,2010,Mystery,USA,RT Audience
Son of God,73.0,"['Biography', 'Drama', 'History']",138.0,PG-13,2014-02-28,2,2014,2010,Biography,USA,RT Audience
The Bag Man,22.0,"['Action', 'Crime', 'Drama']",108.0,R,2014-03-20,3,2014,2010,Action,Bahamas,RT Audience
Pompeii,34.0,"['Action', 'Adventure', 'Drama']",105.0,PG-13,2014-02-21,2,2014,2010,Action,Canada,RT Audience
Date and Switch,38.0,"['Comedy', 'Drama', 'Romance']",91.0,R,2014-02-14,2,2014,2010,Comedy,USA,RT Audience
About Last Night,59.0,"['Comedy', 'Romance']",100.0,R,2014-02-14,2,2014,2010,Comedy,USA,RT Audience
Highway,69.0,"['Crime', 'Drama', 'Romance']",133.0,Not Rated,2014-02-21,2,2014,2010,Crime,India,RT Audience
Cuban Fury,43.0,"['Comedy', 'Romance', 'Sport']",98.0,R,2014-04-11,4,2014,2010,Comedy,UK,RT Audience
Bai ri yan huo,58.0,"['Crime', 'Mystery', 'Thriller']",110.0,Not Rated,2014-03-21,3,2014,2010,Crime,China,RT Audience
Aloft,25.0,['Drama'],112.0,R,2015-01-23,1,2015,2010,Drama,Spain,RT Audience
Endless Love,52.0,"['Drama', 'Romance']",104.0,PG-13,2014-02-14,2,2014,2010,Drama,USA,RT Audience
3 Days to Kill,43.0,"['Action', 'Drama', 'Thriller']",117.0,PG-13,2014-02-21,2,2014,2010,Action,USA,RT Audience
Cesar Chavez,60.0,"['Biography', 'Drama']",102.0,PG-13,2014-03-28,3,2014,2010,Biography,USA,RT Audience
Dans la cour,47.0,"['Comedy', 'Drama']",97.0,R,2014-04-23,4,2014,2010,Comedy,France,RT Audience
Futuro Beach,55.0,"['Drama', 'Romance']",106.0,Not Rated,2015-02-27,2,2015,2010,Drama,Brazil,RT Audience
The Two Faces of January,48.0,"['Romance', 'Thriller']",96.0,PG-13,2014-08-28,8,2014,2010,Romance,UK,RT Audience
The Circle,78.0,"['Biography', 'Drama', 'Romance']",102.0,Not Rated,2014-10-23,10,2014,2010,Biography,Switzerland,RT Audience
Life of Riley,44.0,"['Comedy', 'Drama', 'Romance']",108.0,Not Rated,2014-03-26,3,2014,2010,Comedy,France,RT Audience
In Order of Disappearance,73.0,"['Action', 'Crime', 'Drama']",116.0,R,2014-02-21,2,2014,2010,Action,Norway,RT Audience
The Way He Looks,89.0,"['Drama', 'Romance']",96.0,Not Rated,2014-11-07,11,2014,2010,Drama,Brazil,RT Audience
A Long Way Down,40.0,"['Comedy', 'Drama']",96.0,R,2014-06-05,6,2014,2010,Comedy,UK,RT Audience
Stations of the Cross,74.0,['Drama'],110.0,Not Rated,2015-07-10,7,2015,2010,Drama,Germany,RT Audience
Kidnapping of Michel Houellebecq,66.0,"['Comedy', 'Drama']",96.0,Not Rated,2015-03-25,3,2015,2010,Comedy,France,RT Audience
Beloved Sisters,41.0,"['Drama', 'History', 'Romance']",138.0,Not Rated,2014-07-31,7,2014,2010,Drama,Germany,RT Audience
Gueros,80.0,"['Comedy', 'Drama']",106.0,Not Rated,2015-03-20,3,2015,2010,Comedy,Mexico,RT Audience
'71,81.0,"['Action', 'Crime', 'Drama']",99.0,R,2014-10-10,10,2014,2010,Action,UK,RT Audience
Someone Marry Barry,45.0,['Comedy'],87.0,Not Rated,2014-09-09,9,2014,2010,Comedy,USA,RT Audience
Vampire Academy,55.0,"['Action', 'Comedy', 'Drama']",104.0,PG-13,2014-02-07,2,2014,2010,Action,USA,RT Audience
Mr. Peabody & Sherman,73.0,"['Animation', 'Adventure', 'Comedy']",92.0,PG,2014-03-07,3,2014,2010,Animation,USA,RT Audience
Amour Fou,49.0,"['Comedy', 'Drama']",96.0,Not Rated,2014-11-06,11,2014,2010,Comedy,Austria,RT Audience
The Grand Budapest Hotel,86.0,"['Adventure', 'Comedy', 'Crime']",99.0,R,2014-03-28,3,2014,2010,Adventure,Germany,RT Audience
Two Men in Town,76.0,['Drama'],120.0,R,2015-03-06,3,2015,2010,Drama,France,RT Audience
Cabin Fever: Patient Zero,14.0,"['Horror', 'Sci_Fi']",91.0,Not Rated,2014-02-13,2,2014,2010,Horror,USA,RT Audience
The Monuments Men,44.0,"['Comedy', 'Drama', 'History']",118.0,PG-13,2014-02-07,2,2014,2010,Comedy,USA,RT Audience
Barefoot,85.0,"['Comedy', 'Drama', 'Romance']",90.0,PG-13,2014-09-04,9,2014,2010,Comedy,USA,RT Audience
The Lego Movie,87.0,"['Animation', 'Action', 'Adventure']",100.0,PG,2014-02-07,2,2014,2010,Animation,USA,RT Audience
Noble,72.0,"['Biography', 'Drama']",100.0,PG-13,2015-05-08,5,2015,2010,Biography,UK,RT Audience
RoboCop,49.0,"['Action', 'Crime', 'Sci_Fi']",117.0,PG-13,2014-02-12,2,2014,2010,Action,USA,RT Audience
Casa Grande,71.0,"['Drama', 'Romance']",115.0,Not Rated,2015-11-05,11,2015,2010,Drama,Brazil,RT Audience
Non-Stop,75.0,"['Action', 'Mystery', 'Thriller']",106.0,PG-13,2014-02-28,2,2014,2010,Action,UK,RT Audience
That Awkward Moment,46.0,"['Comedy', 'Romance']",94.0,R,2014-01-31,1,2014,2010,Comedy,USA,RT Audience
Black Rose,49.0,"['Action', 'Crime', 'Drama']",83.0,,2017-04-28,4,2017,2010,Action,Russia,RT Audience
They Came Together,39.0,"['Comedy', 'Romance']",83.0,R,2014-09-05,9,2014,2010,Comedy,USA,RT Audience
Rudderless,83.0,"['Comedy', 'Drama', 'Music']",105.0,R,2015-02-21,2,2015,2010,Comedy,USA,RT Audience
The One I Love,76.0,"['Comedy', 'Drama', 'Sci_Fi']",91.0,R,2014-08-08,8,2014,2010,Comedy,USA,RT Audience
The Raid 2,87.0,"['Action', 'Crime', 'Thriller']",150.0,R,2014-04-11,4,2014,2010,Action,Indonesia,RT Audience
The Outsider,12.0,"['Action', 'Crime', 'Drama']",94.0,Not Rated,2014-03-11,3,2014,2010,Action,USA,RT Audience
Imperial Dreams,83.0,['Drama'],87.0,,2016-10-01,10,2016,2010,Drama,USA,RT Audience
"Kumiko, The Treasure Hunter",62.0,['Drama'],105.0,Not Rated,2015-02-20,2,2015,2010,Drama,USA,RT Audience
Listen Up Philip,54.0,"['Comedy', 'Drama']",108.0,Not Rated,2014-10-21,10,2014,2010,Comedy,USA,RT Audience
The Trip to Italy,57.0,"['Comedy', 'Drama']",108.0,Not Rated,2014-04-25,4,2014,2010,Comedy,UK,RT Audience
The Signal,38.0,"['Drama', 'Horror', 'Mystery']",97.0,PG-13,2014-07-10,7,2014,2010,Drama,USA,RT Audience
White Bird in a Blizzard,43.0,"['Drama', 'Mystery', 'Thriller']",91.0,R,2014-09-25,9,2014,2010,Drama,France,RT Audience
Song One,29.0,"['Drama', 'Music']",86.0,PG-13,2015-01-22,1,2015,2010,Drama,USA,RT Audience
"I, Frankenstein",38.0,"['Action', 'Fantasy', 'Sci_Fi']",92.0,PG-13,2014-01-24,1,2014,2010,Action,USA,RT Audience
What We Do in the Shadows,86.0,"['Comedy', 'Horror']",86.0,R,2015-02-13,2,2015,2010,Comedy,New Zealand,RT Audience
Happy Christmas,37.0,"['Comedy', 'Drama']",82.0,R,2014-06-26,6,2014,2010,Comedy,USA,RT Audience
Dead Snow 2: Red vs. Dead,68.0,"['Action', 'Comedy', 'Horror']",100.0,R,2014-10-07,10,2014,2010,Action,Norway,RT Audience
Life After Beth,30.0,"['Comedy', 'Fantasy', 'Horror']",89.0,R,2014-07-15,7,2014,2010,Comedy,USA,RT Audience
Jamie Marks Is Dead,45.0,"['Drama', 'Fantasy', 'Mystery']",101.0,Not Rated,2014-01-19,1,2014,2010,Drama,USA,RT Audience
A Girl Walks Home Alone at Night,75.0,"['Drama', 'Horror']",101.0,Not Rated,2015-04-20,4,2015,2010,Drama,USA,RT Audience
A Most Wanted Man,65.0,"['Crime', 'Drama', 'Thriller']",122.0,R,2014-08-01,8,2014,2010,Crime,UK,RT Audience
Low Down,47.0,"['Biography', 'Drama', 'Music']",114.0,R,2015-01-27,1,2015,2010,Biography,USA,RT Audience
The Voices,57.0,"['Comedy', 'Crime', 'Horror']",103.0,R,2015-02-06,2,2015,2010,Comedy,USA,RT Audience
Boyhood,80.0,['Drama'],165.0,R,2014-08-15,8,2014,2010,Drama,USA,RT Audience
Appropriate Behavior,64.0,"['Comedy', 'Drama', 'Romance']",86.0,Not Rated,2015-01-16,1,2015,2010,Comedy,UK,RT Audience
I Origins,69.0,"['Drama', 'Romance', 'Sci_Fi']",106.0,R,2014-09-19,9,2014,2010,Drama,USA,RT Audience
Wish I Was Here,59.0,"['Comedy', 'Drama']",106.0,R,2014-07-25,7,2014,2010,Comedy,USA,RT Audience
Young Ones,54.0,"['Action', 'Drama', 'Romance']",100.0,R,2014-10-17,10,2014,2010,Action,South Africa,RT Audience
Difret,69.0,"['Biography', 'Crime', 'Drama']",99.0,Not Rated,2015-10-23,10,2015,2010,Biography,Ethiopia,RT Audience
Cooties,37.0,"['Action', 'Comedy', 'Horror']",88.0,R,2015-09-18,9,2015,2010,Action,USA,RT Audience
Ping Pong Summer,32.0,"['Comedy', 'Drama', 'Sport']",92.0,Not Rated,2014-06-06,6,2014,2010,Comedy,USA,RT Audience
The Better Angels,42.0,"['Biography', 'Drama', 'History']",95.0,PG,2014-11-07,11,2014,2010,Biography,USA,RT Audience
Dear White People,61.0,"['Comedy', 'Drama', 'Romance']",108.0,R,2014-12-04,12,2014,2010,Comedy,USA,RT Audience
God Help the Girl,59.0,"['Drama', 'Music', 'Romance']",112.0,Not Rated,2014-09-05,9,2014,2010,Drama,UK,RT Audience
Infinitely Polar Bear,71.0,"['Comedy', 'Drama', 'Romance']",90.0,R,2015-06-19,6,2015,2010,Comedy,USA,RT Audience
The Skeleton Twins,69.0,"['Comedy', 'Drama', 'Romance']",93.0,R,2014-09-11,9,2014,2010,Comedy,USA,RT Audience
Cold in July,67.0,"['Crime', 'Thriller']",109.0,R,2014-12-31,12,2014,2010,Crime,USA,RT Audience
Hellion,16.0,"['Drama', 'Thriller']",99.0,R,2014-06-13,6,2014,2010,Drama,USA,RT Audience
Camp X-Ray,63.0,"['Drama', 'War']",117.0,R,2014-10-17,10,2014,2010,Drama,USA,RT Audience
The Guest,69.0,"['Action', 'Crime', 'Drama']",100.0,R,2014-09-05,9,2014,2010,Action,USA,RT Audience
God's Pocket,32.0,"['Crime', 'Drama']",88.0,R,2014-08-08,8,2014,2010,Crime,USA,RT Audience
Obvious Child,72.0,"['Comedy', 'Drama', 'Romance']",84.0,R,2014-08-29,8,2014,2010,Comedy,USA,RT Audience
Copenhagen,67.0,"['Adventure', 'Drama', 'Romance']",98.0,Not Rated,2014-10-03,10,2014,2010,Adventure,Canada,RT Audience
The Babadook,72.0,"['Drama', 'Horror']",94.0,Not Rated,2014-11-28,11,2014,2010,Drama,Australia,RT Audience
Reasonable Doubt,31.0,"['Crime', 'Drama', 'Thriller']",91.0,R,2014-01-17,1,2014,2010,Crime,Canada,RT Audience
Back in the Day,47.0,['Comedy'],94.0,R,2014-01-17,1,2014,2010,Comedy,UK,RT Audience
Laggies,50.0,"['Comedy', 'Drama', 'Romance']",99.0,R,2014-10-24,10,2014,2010,Comedy,USA,RT Audience
Frank,72.0,"['Comedy', 'Drama', 'Music']",95.0,R,2014-09-05,9,2014,2010,Comedy,UK,RT Audience
Ride Along,58.0,"['Action', 'Comedy', 'Crime']",99.0,PG-13,2014-01-17,1,2014,2010,Action,USA,RT Audience
Devil's Due,21.0,"['Horror', 'Mystery', 'Thriller']",89.0,R,2014-01-17,1,2014,2010,Horror,USA,RT Audience
Whiplash,94.0,"['Drama', 'Music']",106.0,R,2014-10-15,10,2014,2010,Drama,USA,RT Audience
Lilting,80.0,"['Drama', 'Romance']",91.0,Not Rated,2014-08-08,8,2014,2010,Drama,UK,RT Audience
Jack Ryan: Shadow Recruit,53.0,"['Action', 'Drama', 'Thriller']",105.0,PG-13,2014-01-17,1,2014,2010,Action,USA,RT Audience
The Nut Job,43.0,"['Animation', 'Adventure', 'Comedy']",85.0,PG,2014-01-17,1,2014,2010,Animation,Canada,RT Audience
Yves Saint Laurent,39.0,"['Biography', 'Drama']",106.0,R,2014-01-08,1,2014,2010,Biography,France,RT Audience
The Legend of Hercules,33.0,"['Action', 'Adventure', 'Fantasy']",99.0,PG-13,2014-01-10,1,2014,2010,Action,USA,RT Audience
Jamesy Boy,58.0,"['Biography', 'Crime', 'Drama']",109.0,Not Rated,2014-01-03,1,2014,2010,Biography,USA,RT Audience
Paranormal Activity: The Marked Ones,34.0,"['Horror', 'Mystery', 'Thriller']",84.0,R,2014-01-03,1,2014,2010,Horror,USA,RT Audience
Best Night Ever,37.0,['Comedy'],90.0,R,2013-12-26,12,2013,2010,Comedy,USA,RT Audience
The 100 Year-Old Man Who Climbed Out the Window and Disappeared,69.0,"['Adventure', 'Comedy']",114.0,R,2015-05-08,5,2015,2010,Adventure,Sweden,RT Audience
The Suspect,63.0,"['Action', 'Thriller']",137.0,Not Rated,2014-01-10,1,2014,2010,Action,South Korea,RT Audience
Thunder and the House of Magic,54.0,"['Animation', 'Adventure', 'Comedy']",85.0,Not Rated,2015-12-25,12,2015,2010,Animation,Belgium,RT Audience
Police Story: Lockdown,33.0,"['Action', 'Adventure', 'Crime']",110.0,Not Rated,2015-06-05,6,2015,2010,Action,China,RT Audience
The Den,52.0,"['Horror', 'Mystery', 'Thriller']",76.0,R,2014-03-14,3,2014,2010,Horror,USA,RT Audience
Mountain of the Moon,79.0,"['Action', 'Adventure']",148.0,Not Rated,2013-12-20,12,2013,2010,Action,India,RT Audience
Dhoom 3,48.0,"['Action', 'Thriller']",172.0,Not Rated,2013-12-20,12,2013,2010,Action,India,RT Audience
The Attorney,87.0,['Drama'],127.0,Not Rated,2013-12-18,12,2013,2010,Drama,South Korea,RT Audience
Grudge Match,46.0,"['Comedy', 'Drama', 'Sport']",113.0,PG-13,2013-12-25,12,2013,2010,Comedy,USA,RT Audience
Walking with Dinosaurs 3D,41.0,"['Animation', 'Adventure', 'Family']",87.0,PG,2013-12-20,12,2013,2010,Animation,UK,RT Audience
Tyler Perry's A Madea Christmas,70.0,"['Comedy', 'Drama', 'Romance']",100.0,PG-13,2013-12-13,12,2013,2010,Comedy,USA,RT Audience
American Hustle,74.0,"['Crime', 'Drama']",138.0,R,2013-12-20,12,2013,2010,Crime,USA,RT Audience
The Wolf of Wall Street,,"['Biography', 'Crime', 'Drama']",180.0,R,2013-12-25,12,2013,2010,Biography,USA,RT Audience
The Adventurer: The Curse of the Midas Box,38.0,"['Adventure', 'Family', 'Fantasy']",100.0,PG,2013-12-05,12,2013,2010,Adventure,UK,RT Audience
Enemies Closer,29.0,"['Action', 'Thriller']",85.0,R,2014-01-24,1,2014,2010,Action,USA,RT Audience
Human Capital,77.0,"['Crime', 'Drama']",111.0,Not Rated,2014-01-09,1,2014,2010,Crime,Italy,RT Audience
The Hobbit: The Desolation of Smaug,85.0,"['Adventure', 'Fantasy']",161.0,PG-13,2013-12-13,12,2013,2010,Adventure,New Zealand,RT Audience
Homefront,61.0,"['Action', 'Crime', 'Thriller']",100.0,R,2013-11-27,11,2013,2010,Action,USA,RT Audience
Black Nativity,51.0,"['Drama', 'Family', 'Music']",93.0,PG,2013-11-27,11,2013,2010,Drama,USA,RT Audience
La mafia uccide solo d'estate,68.0,"['Comedy', 'Crime']",90.0,,2015-03-06,3,2015,2010,Comedy,Italy,RT Audience
Anchorman 2: The Legend Continues,52.0,['Comedy'],119.0,PG-13,2013-12-18,12,2013,2010,Comedy,USA,RT Audience
The Tale of The Princess Kaguya,90.0,"['Animation', 'Adventure', 'Drama']",137.0,PG,2013-11-23,11,2013,2010,Animation,Japan,RT Audience
The Christmas Candle,75.0,"['Drama', 'Family']",100.0,PG,2013-11-22,11,2013,2010,Drama,UK,RT Audience
Jack and the Cuckoo-Clock Heart,66.0,"['Animation', 'Adventure', 'Drama']",94.0,PG,2014-02-05,2,2014,2010,Animation,France,RT Audience
The Best Man Holiday,83.0,"['Comedy', 'Drama']",123.0,R,2013-11-15,11,2013,2010,Comedy,USA,RT Audience
Hard to Be a God,44.0,"['Drama', 'Sci_Fi']",177.0,Not Rated,2014-02-27,2,2014,2010,Drama,Russia,RT Audience
Lone Survivor,87.0,"['Action', 'Biography', 'Drama']",121.0,R,2014-01-10,1,2014,2010,Action,USA,RT Audience
The Hunger Games: Catching Fire,89.0,"['Action', 'Adventure', 'Mystery']",146.0,PG-13,2013-11-22,11,2013,2010,Action,USA,RT Audience
Oldboy,94.0,"['Action', 'Drama', 'Mystery']",104.0,R,2013-11-27,11,2013,2010,Action,USA,RT Audience
Frozen,57.0,"['Animation', 'Adventure', 'Comedy']",102.0,PG,2013-11-27,11,2013,2010,Animation,USA,RT Audience
Out of the Furnace,52.0,"['Action', 'Crime', 'Drama']",116.0,R,2013-12-06,12,2013,2010,Action,UK,RT Audience
A Night in Old Mexico,33.0,"['Adventure', 'Drama', 'Western']",103.0,Not Rated,2014-05-09,5,2014,2010,Adventure,USA,RT Audience
Delivery Man,47.0,"['Comedy', 'Drama']",105.0,PG-13,2013-11-22,11,2013,2010,Comedy,USA,RT Audience
The Devil's Violinist,45.0,"['Biography', 'Drama', 'Musical']",122.0,R,2015-01-30,1,2015,2010,Biography,Germany,RT Audience
A Perfect Man,23.0,"['Drama', 'Romance']",95.0,R,2013-10-31,10,2013,2010,Drama,USA,RT Audience
Last Vegas,59.0,"['Comedy', 'Drama']",105.0,PG-13,2013-11-01,11,2013,2010,Comedy,USA,RT Audience
Brightest Star,24.0,"['Comedy', 'Drama', 'Romance']",80.0,TV-14,2014-01-31,1,2014,2010,Comedy,USA,RT Audience
Ender's Game,65.0,"['Action', 'Adventure', 'Fantasy']",114.0,PG-13,2013-11-01,11,2013,2010,Action,USA,RT Audience
Jackass Presents: Bad Grandpa,60.0,['Comedy'],92.0,R,2013-10-25,10,2013,2010,Comedy,USA,RT Audience
The Protector 2,32.0,['Action'],104.0,R,2014-05-02,5,2014,2010,Action,Thailand,RT Audience
Thor: The Dark World,76.0,"['Action', 'Adventure', 'Fantasy']",112.0,PG-13,2013-11-08,11,2013,2010,Action,USA,RT Audience
Saving Mr. Banks,84.0,"['Biography', 'Comedy', 'Drama']",125.0,PG-13,2013-12-20,12,2013,2010,Biography,USA,RT Audience
The Harvest,67.0,"['Drama', 'Mystery', 'Thriller']",104.0,Not Rated,2015-04-10,4,2015,2010,Drama,USA,RT Audience
Te shu shen fen,25.0,"['Action', 'Crime']",99.0,R,2013-10-18,10,2013,2010,Action,China,RT Audience
The Returned,37.0,"['Crime', 'Drama', 'Horror']",98.0,,2013-11-15,11,2013,2010,Crime,Spain,RT Audience
I'm in Love with a Church Girl,63.0,"['Crime', 'Drama', 'Romance']",118.0,PG,2013-12-06,12,2013,2010,Crime,USA,RT Audience
Gallows Hill,18.0,"['Horror', 'Mystery', 'Thriller']",87.0,R,2014-08-29,8,2014,2010,Horror,USA,RT Audience
Gimme Shelter,91.0,['Drama'],101.0,PG-13,2014-10-29,10,2014,2010,Drama,USA,RT Audience
Tangerines,89.0,"['Drama', 'War']",87.0,Not Rated,2015-04-17,4,2015,2010,Drama,Estonia,RT Audience
52 Tuesdays,65.0,['Drama'],114.0,Not Rated,2014-05-01,5,2014,2010,Drama,Australia,RT Audience
Walking With The Enemy,59.0,"['Action', 'Drama', 'History']",124.0,PG-13,2014-04-25,4,2014,2010,Action,Romania,RT Audience
Charlie's Country,85.0,['Drama'],108.0,Not Rated,2014-07-17,7,2014,2010,Drama,Australia,RT Audience
Her,82.0,"['Drama', 'Romance', 'Sci_Fi']",126.0,R,2014-01-10,1,2014,2010,Drama,USA,RT Audience
Louder Than Words,,"['Drama', 'Family']",95.0,PG-13,2014-07-01,7,2014,2010,Drama,USA,RT Audience
Beneath,37.0,"['Adventure', 'Drama', 'Horror']",89.0,Not Rated,2014-07-25,7,2014,2010,Adventure,USA,RT Audience
CBGB,42.0,"['Crime', 'Drama', 'Music']",102.0,R,2013-10-11,10,2013,2010,Crime,USA,RT Audience
Carrie,44.0,"['Drama', 'Horror']",100.0,R,2013-10-18,10,2013,2010,Drama,USA,RT Audience
Adult World,38.0,"['Comedy', 'Drama']",97.0,R,2014-02-14,2,2014,2010,Comedy,USA,RT Audience
The Secret Life of Walter Mitty,71.0,"['Comedy', 'Drama', 'Fantasy']",114.0,PG,2013-12-25,12,2013,2010,Comedy,USA,RT Audience
Han Gong-ju,78.0,['Drama'],112.0,R,2014-04-17,4,2014,2010,Drama,South Korea,RT Audience
Pulling Strings,71.0,"['Comedy', 'Romance']",111.0,PG,2013-11-08,11,2013,2010,Comedy,Mexico,RT Audience
Grace Unplugged,78.0,"['Drama', 'Music']",102.0,PG,2014-09-01,9,2014,2010,Drama,USA,RT Audience
The Counselor,23.0,"['Crime', 'Drama', 'Thriller']",117.0,R,2013-10-25,10,2013,2010,Crime,UK,RT Audience
The Book Thief,73.0,"['Drama', 'War']",131.0,PG-13,2013-11-27,11,2013,2010,Drama,USA,RT Audience
White Rabbit,61.0,['Drama'],90.0,Not Rated,2015-02-13,2,2015,2010,Drama,USA,RT Audience
The Young and Prodigious T.S. Spivet,69.0,"['Action', 'Adventure', 'Comedy']",105.0,PG,2015-07-31,7,2015,2010,Action,France,RT Audience
Nurse 3D,28.0,"['Horror', 'Thriller']",84.0,R,2013-10-24,10,2013,2010,Horror,USA,RT Audience
Captain Phillips,89.0,"['Biography', 'Crime', 'Drama']",134.0,PG-13,2013-10-11,10,2013,2010,Biography,USA,RT Audience
Baggage Claim,48.0,"['Comedy', 'Romance']",96.0,PG-13,2013-09-27,9,2013,2010,Comedy,USA,RT Audience
Cloudy With a Chance of Meatballs 2,66.0,"['Animation', 'Adventure', 'Comedy']",95.0,PG,2013-09-27,9,2013,2010,Animation,USA,RT Audience
Nothing Left to Fear,16.0,['Horror'],100.0,R,2013-09-26,9,2013,2010,Horror,USA,RT Audience
Knights of Badassdom,37.0,"['Action', 'Adventure', 'Comedy']",86.0,R,2014-04-11,4,2014,2010,Action,USA,RT Audience
The Boy and the World,77.0,"['Animation', 'Adventure', 'Family']",80.0,PG,2014-01-17,1,2014,2010,Animation,Brazil,RT Audience
Cold Comes the Night,29.0,"['Crime', 'Thriller']",90.0,R,2014-01-10,1,2014,2010,Crime,USA,RT Audience
Grand Piano,47.0,"['Drama', 'Music', 'Mystery']",90.0,R,2013-10-25,10,2013,2010,Drama,Spain,RT Audience
Machete Kills,35.0,"['Action', 'Crime', 'Thriller']",107.0,R,2013-10-11,10,2013,2010,Action,USA,RT Audience
Battle of the Year,49.0,"['Drama', 'Music']",110.0,PG-13,2013-09-20,9,2013,2010,Drama,USA,RT Audience
Runner Runner,33.0,"['Crime', 'Thriller']",88.0,R,2013-10-04,10,2013,2010,Crime,USA,RT Audience
Cas & Dylan,62.0,"['Comedy', 'Drama']",90.0,Not Rated,2015-05-01,5,2015,2010,Comedy,Canada,RT Audience
Witching and Bitching,60.0,"['Action', 'Comedy', 'Fantasy']",112.0,Not Rated,2013-09-27,9,2013,2010,Action,Spain,RT Audience
Autumn Blood,37.0,"['Drama', 'Thriller']",100.0,R,2014-09-10,9,2014,2010,Drama,Austria,RT Audience
Life of Crime,37.0,"['Comedy', 'Crime']",98.0,R,2014-08-29,8,2014,2010,Comedy,USA,RT Audience
Insidious: Chapter 2,57.0,"['Horror', 'Mystery', 'Thriller']",106.0,PG-13,2013-09-13,9,2013,2010,Horror,USA,RT Audience
R100,50.0,"['Comedy', 'Drama']",99.0,Not Rated,2015-01-23,1,2015,2010,Comedy,Japan,RT Audience
The Right Kind of Wrong,36.0,"['Comedy', 'Romance']",97.0,R,2014-02-06,2,2014,2010,Comedy,Canada,RT Audience
The Love Punch,31.0,['Comedy'],94.0,PG-13,2014-05-23,5,2014,2010,Comedy,France,RT Audience
The Face of Love,31.0,"['Drama', 'Mystery', 'Romance']",92.0,PG-13,2013-10-25,10,2013,2010,Drama,USA,RT Audience
Vikingdom,25.0,"['Action', 'Adventure', 'Fantasy']",114.0,Not Rated,2013-10-04,10,2013,2010,Action,Malaysia,RT Audience
A Wolf at the Door,84.0,"['Crime', 'Drama', 'Thriller']",101.0,Not Rated,2014-06-05,6,2014,2010,Crime,Brazil,RT Audience
The Art of the Steal,39.0,"['Comedy', 'Crime', 'Thriller']",90.0,R,2014-06-20,6,2014,2010,Comedy,Canada,RT Audience
The Bachelor Weekend,47.0,['Comedy'],94.0,,2014-03-07,3,2014,2010,Comedy,Ireland,RT Audience
The Family,41.0,"['Comedy', 'Crime', 'Thriller']",111.0,R,2013-09-13,9,2013,2010,Comedy,USA,RT Audience
Felony,29.0,"['Crime', 'Drama', 'Thriller']",105.0,,2014-08-28,8,2014,2010,Crime,Australia,RT Audience
Almost Human,88.0,"['Horror', 'Sci_Fi', 'Thriller']",80.0,Not Rated,2014-09-26,9,2014,2010,Horror,USA,RT Audience
Proxy,38.0,"['Drama', 'Horror', 'Thriller']",120.0,Not Rated,2014-04-18,4,2014,2010,Drama,USA,RT Audience
How I Live Now,55.0,"['Romance', 'Sci_Fi', 'Thriller']",101.0,R,2013-10-04,10,2013,2010,Romance,UK,RT Audience
The Disappearance of Eleanor Rigby: Her,61.0,"['Drama', 'Romance']",100.0,R,2014-10-10,10,2014,2010,Drama,USA,RT Audience
Sunshine on Leith,71.0,"['Comedy', 'Drama', 'Musical']",100.0,PG,2013-10-04,10,2013,2010,Comedy,UK,RT Audience
The Liberator,65.0,"['Biography', 'Drama', 'History']",119.0,R,2014-07-24,7,2014,2010,Biography,Venezuela,RT Audience
Third Person,34.0,"['Drama', 'Romance']",137.0,R,2014-11-14,11,2014,2010,Drama,Belgium,RT Audience
Afflicted,34.0,"['Action', 'Adventure', 'Horror']",85.0,R,2015-01-27,1,2015,2010,Action,Canada,RT Audience
McCanick,15.0,"['Crime', 'Drama', 'Mystery']",96.0,R,2014-03-21,3,2014,2010,Crime,USA,RT Audience
Metallica Through the Never,73.0,['Music'],93.0,R,2013-10-04,10,2013,2010,Music,USA,RT Audience
The Disappearance of Eleanor Rigby: Him,52.0,"['Drama', 'Romance']",89.0,R,2014-10-10,10,2014,2010,Drama,USA,RT Audience
August: Osage County,65.0,"['Comedy', 'Drama']",121.0,R,2014-01-10,1,2014,2010,Comedy,USA,RT Audience
One Chance,64.0,"['Biography', 'Comedy', 'Drama']",103.0,PG-13,2013-10-25,10,2013,2010,Biography,UK,RT Audience
Eastern Boys,76.0,"['Crime', 'Drama', 'Romance']",128.0,Not Rated,2014-04-02,4,2014,2010,Crime,France,RT Audience
